image_id,image_path,environment,plotNumber,genotype,estimated_leaf_area,log_estimated_leaf_area,sam3_n_crops,leaf_area_segmentation_method,leaf_area_status
251374_LeafPhotoA_2025-10-10 14_21_19.890,data/externalsourcerequired/fvsu2025/images/251374_LeafPhotoA_2025-10-10 14_21_19.890-05_00.jpg,Georgia2025,251374,PI147224,2410072,14.695167180539245,4,CV2,ok
251374_LeafPhotoA_2025-10-10 14_21_34.385,data/externalsourcerequired/fvsu2025/images/251374_LeafPhotoA_2025-10-10 14_21_34.385-05_00.jpg,Georgia2025,251374,PI147224,3392661,15.037125127192203,4,CV2,ok
251374_LeafPhotoA_2025-10-10 14_21_43.438,data/externalsourcerequired/fvsu2025/images/251374_LeafPhotoA_2025-10-10 14_21_43.438-05_00.jpg,Georgia2025,251374,PI147224,2615653,14.777024337501127,4,CV2,ok
251375_LeafPhotoA_2025-10-10 14_22_14.996,data/externalsourcerequired/fvsu2025/images/251375_LeafPhotoA_2025-10-10 14_22_14.996-05_00.jpg,Georgia2025,251375,PI563330,2245213,14.624310952163475,4,CV2,ok
251375_LeafPhotoA_2025-10-10 14_22_28.809,data/externalsourcerequired/fvsu2025/images/251375_LeafPhotoA_2025-10-10 14_22_28.809-05_00.jpg,Georgia2025,251375,PI563330,3259060,14.99694936820561,4,CV2,ok
251375_LeafPhotoA_2025-10-10 14_22_35.286,data/externalsourcerequired/fvsu2025/images/251375_LeafPhotoA_2025-10-10 14_22_35.286-05_00.jpg,Georgia2025,251375,PI563330,3034367,14.92551339400109,4,CV2,ok
251376_LeafPhotoA_2025-10-10 14_16_13.067,data/externalsourcerequired/fvsu2025/images/251376_LeafPhotoA_2025-10-10 14_16_13.067-05_00.jpg,Georgia2025,251376,PI569421,3622163,15.102581919173808,4,CV2,ok
251376_LeafPhotoA_2025-10-10 14_16_25.929,data/externalsourcerequired/fvsu2025/images/251376_LeafPhotoA_2025-10-10 14_16_25.929-05_00.jpg,Georgia2025,251376,PI569421,3670303,15.115784777930658,4,CV2,ok
251376_LeafPhotoA_2025-10-10 14_16_40.402,data/externalsourcerequired/fvsu2025/images/251376_LeafPhotoA_2025-10-10 14_16_40.402-05_00.jpg,Georgia2025,251376,PI569421,3504927,15.06968025084449,4,CV2,ok
251377_LeafPhotoA_2025-10-10 14_16_59.833,data/externalsourcerequired/fvsu2025/images/251377_LeafPhotoA_2025-10-10 14_16_59.833-05_00.jpg,Georgia2025,251377,PI521019,3744443,15.13578343222962,4,CV2,ok
251377_LeafPhotoA_2025-10-10 14_17_14.649,data/externalsourcerequired/fvsu2025/images/251377_LeafPhotoA_2025-10-10 14_17_14.649-05_00.jpg,Georgia2025,251377,PI521019,3472002,15.060241930799078,4,CV2,ok
251377_LeafPhotoA_2025-10-10 14_17_29.282,data/externalsourcerequired/fvsu2025/images/251377_LeafPhotoA_2025-10-10 14_17_29.282-05_00.jpg,Georgia2025,251377,PI521019,2715010,14.814306194584642,4,CV2,ok
251378_LeafPhotoA_2025-10-10 14_17_45.888,data/externalsourcerequired/fvsu2025/images/251378_LeafPhotoA_2025-10-10 14_17_45.888-05_00.jpg,Georgia2025,251378,PI570096,4121805,15.231801732181063,4,CV2,ok
251378_LeafPhotoA_2025-10-10 14_17_59.280,data/externalsourcerequired/fvsu2025/images/251378_LeafPhotoA_2025-10-10 14_17_59.280-05_00.jpg,Georgia2025,251378,PI570096,3628316,15.104279186754912,4,CV2,ok
251378_LeafPhotoA_2025-10-10 14_18_12.353,data/externalsourcerequired/fvsu2025/images/251378_LeafPhotoA_2025-10-10 14_18_12.353-05_00.jpg,Georgia2025,251378,PI570096,3997998,15.201304293792232,4,CV2,ok
251380_LeafPhotoA_2025-10-10 14_18_49.965,data/externalsourcerequired/fvsu2025/images/251380_LeafPhotoA_2025-10-10 14_18_49.965-05_00.jpg,Georgia2025,251380,PI563348,3548542,15.082047372864167,4,CV2,ok
251380_LeafPhotoA_2025-10-10 14_19_01.436,data/externalsourcerequired/fvsu2025/images/251380_LeafPhotoA_2025-10-10 14_19_01.436-05_00.jpg,Georgia2025,251380,PI563348,4012748,15.204986851364026,4,CV2,ok
251380_LeafPhotoA_2025-10-10 14_19_14.457,data/externalsourcerequired/fvsu2025/images/251380_LeafPhotoA_2025-10-10 14_19_14.457-05_00.jpg,Georgia2025,251380,PI563348,3884905,15.172609088460451,4,CV2,ok
251380_LeafPhotoA_2025-10-10 14_19_25.258,data/externalsourcerequired/fvsu2025/images/251380_LeafPhotoA_2025-10-10 14_19_25.258-05_00.jpg,Georgia2025,251380,PI563348,3836567,15.16008851428159,4,CV2,ok
251382_LeafPhotoA_2025-10-10 14_20_43.937,data/externalsourcerequired/fvsu2025/images/251382_LeafPhotoA_2025-10-10 14_20_43.937-05_00.jpg,Georgia2025,251382,PI156871,4251972,15.262893433285887,4,CV2,ok
251382_LeafPhotoA_2025-10-10 14_20_55.810,data/externalsourcerequired/fvsu2025/images/251382_LeafPhotoA_2025-10-10 14_20_55.810-05_00.jpg,Georgia2025,251382,PI156871,4278931,15.26921377000603,4,CV2,ok
251382_LeafPhotoA_2025-10-10 14_21_05.724,data/externalsourcerequired/fvsu2025/images/251382_LeafPhotoA_2025-10-10 14_21_05.724-05_00.jpg,Georgia2025,251382,PI156871,4443706,15.30699927093755,4,CV2,ok
251383_LeafPhotoA_2025-10-10 14_21_26.277,data/externalsourcerequired/fvsu2025/images/251383_LeafPhotoA_2025-10-10 14_21_26.277-05_00.jpg,Georgia2025,251383,PI329435,3104016,14.948207314911137,4,CV2,ok
251383_LeafPhotoA_2025-10-10 14_21_34.871,data/externalsourcerequired/fvsu2025/images/251383_LeafPhotoA_2025-10-10 14_21_34.871-05_00.jpg,Georgia2025,251383,PI329435,2900370,14.880348873025172,4,CV2,ok
251383_LeafPhotoA_2025-10-10 14_21_59.457,data/externalsourcerequired/fvsu2025/images/251383_LeafPhotoA_2025-10-10 14_21_59.457-05_00.jpg,Georgia2025,251383,PI329435,1954705,14.485749844875121,4,CV2,ok
1001_LeafPhotoA_2025-09-08 10_30_44.491,data/externalsourcerequired/ne2025/device5/1001_LeafPhotoA_2025-09-08 10_30_44.491-05_00.jpg,Nebraska2025,1001,PI533969,3789902,15.14785071920451,4,CV2,ok
1001_LeafPhotoA_2025-09-08 10_31_01.387,data/externalsourcerequired/ne2025/device5/1001_LeafPhotoA_2025-09-08 10_31_01.387-05_00.jpg,Nebraska2025,1001,PI533969,4069104,15.21893338576263,3,CV2,ok
1001_LeafPhotoA_2025-09-08 10_31_16.660,data/externalsourcerequired/ne2025/device5/1001_LeafPhotoA_2025-09-08 10_31_16.660-05_00.jpg,Nebraska2025,1001,PI533969,4219056,15.255121964305895,4,CV2,ok
1002_LeafPhotoA_2025-09-08 10_31_39.299,data/externalsourcerequired/ne2025/device5/1002_LeafPhotoA_2025-09-08 10_31_39.299-05_00.jpg,Nebraska2025,1002,PI534049,5073649,15.439570840556227,4,CV2,ok
1002_LeafPhotoA_2025-09-08 10_31_52.212,data/externalsourcerequired/ne2025/device5/1002_LeafPhotoA_2025-09-08 10_31_52.212-05_00.jpg,Nebraska2025,1002,PI534049,3926994,15.183384805675098,4,CV2,ok
1002_LeafPhotoA_2025-09-08 10_32_08.178,data/externalsourcerequired/ne2025/device5/1002_LeafPhotoA_2025-09-08 10_32_08.178-05_00.jpg,Nebraska2025,1002,PI534049,3006634,14.916331738566663,4,CV2,ok
1003_LeafPhotoA_2025-09-08 09_16_15.481,data/externalsourcerequired/ne2025/device5/1003_LeafPhotoA_2025-09-08 09_16_15.481-05_00.jpg,Nebraska2025,1003,PI533981,4864616,15.397498339346214,3,SAM3,ok
1003_LeafPhotoA_2025-09-08 09_18_47.237,data/externalsourcerequired/ne2025/device5/1003_LeafPhotoA_2025-09-08 09_18_47.237-05_00.jpg,Nebraska2025,1003,PI533981,3942726,15.187382920209345,4,CV2,ok
1003_LeafPhotoA_2025-09-08 09_20_11.247,data/externalsourcerequired/ne2025/device5/1003_LeafPhotoA_2025-09-08 09_20_11.247-05_00.jpg,Nebraska2025,1003,PI533981,3101259,14.94731871603956,4,CV2,ok
1004_LeafPhotoA_2025-09-08 09_21_46.459,data/externalsourcerequired/ne2025/device5/1004_LeafPhotoA_2025-09-08 09_21_46.459-05_00.jpg,Nebraska2025,1004,,4409204,15.299204732264934,4,CV2,ok
1004_LeafPhotoA_2025-09-08 09_22_28.681,data/externalsourcerequired/ne2025/device5/1004_LeafPhotoA_2025-09-08 09_22_28.681-05_00.jpg,Nebraska2025,1004,,3653480,15.111190695995607,4,CV2,ok
1004_LeafPhotoA_2025-09-08 09_23_15.296,data/externalsourcerequired/ne2025/device5/1004_LeafPhotoA_2025-09-08 09_23_15.296-05_00.jpg,Nebraska2025,1004,,3788978,15.14760688370254,4,CV2,ok
1005_LeafPhotoA_2025-09-08 09_35_15.574,data/externalsourcerequired/ne2025/device5/1005_LeafPhotoA_2025-09-08 09_35_15.574-05_00.jpg,Nebraska2025,1005,PI533902,5490924,15.518607105334775,4,SAM3,ok
1005_LeafPhotoA_2025-09-08 09_35_34.267,data/externalsourcerequired/ne2025/device5/1005_LeafPhotoA_2025-09-08 09_35_34.267-05_00.jpg,Nebraska2025,1005,PI533902,4212391,15.25354097793706,4,CV2,ok
1005_LeafPhotoA_2025-09-08 09_36_05.265,data/externalsourcerequired/ne2025/device5/1005_LeafPhotoA_2025-09-08 09_36_05.265-05_00.jpg,Nebraska2025,1005,PI533902,4887309,15.402152403228255,4,CV2,ok
1006_LeafPhotoA_2025-09-08 09_30_50.026,data/externalsourcerequired/ne2025/device5/1006_LeafPhotoA_2025-09-08 09_30_50.026-05_00.jpg,Nebraska2025,1006,PI597965,3391669,15.036832688585275,4,CV2,ok
1006_LeafPhotoA_2025-09-08 09_31_43.387,data/externalsourcerequired/ne2025/device5/1006_LeafPhotoA_2025-09-08 09_31_43.387-05_00.jpg,Nebraska2025,1006,PI597965,4919688,15.40875567182355,4,CV2,ok
1006_LeafPhotoA_2025-09-08 09_36_28.687,data/externalsourcerequired/ne2025/device5/1006_LeafPhotoA_2025-09-08 09_36_28.687-05_00.jpg,Nebraska2025,1006,PI597965,3648479,15.109820926381197,4,CV2,ok
1007_LeafPhotoA_2025-09-08 09_36_58.125,data/externalsourcerequired/ne2025/device5/1007_LeafPhotoA_2025-09-08 09_36_58.125-05_00.jpg,Nebraska2025,1007,PI533912,2423874,14.700877644622304,4,CV2,ok
1007_LeafPhotoA_2025-09-08 09_37_28.704,data/externalsourcerequired/ne2025/device5/1007_LeafPhotoA_2025-09-08 09_37_28.704-05_00.jpg,Nebraska2025,1007,PI533912,2162568,14.586806962380491,4,CV2,ok
1007_LeafPhotoA_2025-09-08 09_37_48.595,data/externalsourcerequired/ne2025/device5/1007_LeafPhotoA_2025-09-08 09_37_48.595-05_00.jpg,Nebraska2025,1007,PI533912,2943034,14.894951579986117,3,CV2,ok
1008_LeafPhotoA_2025-09-08 09_38_43.510,data/externalsourcerequired/ne2025/device5/1008_LeafPhotoA_2025-09-08 09_38_43.510-05_00.jpg,Nebraska2025,1008,PI655975,3242048,14.991715786843665,4,CV2,ok
1008_LeafPhotoA_2025-09-08 09_39_01.597,data/externalsourcerequired/ne2025/device5/1008_LeafPhotoA_2025-09-08 09_39_01.597-05_00.jpg,Nebraska2025,1008,PI655975,4984698,15.421883377797691,3,CV2,ok
1008_LeafPhotoA_2025-09-08 09_39_17.372,data/externalsourcerequired/ne2025/device5/1008_LeafPhotoA_2025-09-08 09_39_17.372-05_00.jpg,Nebraska2025,1008,PI655975,4574905,15.33609649144884,4,CV2,ok
1009_LeafPhotoA_2025-09-08 09_39_52.913,data/externalsourcerequired/ne2025/device5/1009_LeafPhotoA_2025-09-08 09_39_52.913-05_00.jpg,Nebraska2025,1009,PI533950,0,,0,SAM3,failed_segmentation
1009_LeafPhotoA_2025-09-08 09_40_11.883,data/externalsourcerequired/ne2025/device5/1009_LeafPhotoA_2025-09-08 09_40_11.883-05_00.jpg,Nebraska2025,1009,PI533950,3346339,15.023377470399877,4,CV2,ok
1009_LeafPhotoA_2025-09-08 09_40_30.501,data/externalsourcerequired/ne2025/device5/1009_LeafPhotoA_2025-09-08 09_40_30.501-05_00.jpg,Nebraska2025,1009,PI533950,2989531,14.91062707687636,4,CV2,ok
1010_LeafPhotoA_2025-09-08 09_41_20.962,data/externalsourcerequired/ne2025/device5/1010_LeafPhotoA_2025-09-08 09_41_20.962-05_00.jpg,Nebraska2025,1010,PI576431,2987424,14.909922035567774,4,CV2,ok
1010_LeafPhotoA_2025-09-08 09_41_44.218,data/externalsourcerequired/ne2025/device5/1010_LeafPhotoA_2025-09-08 09_41_44.218-05_00.jpg,Nebraska2025,1010,PI576431,4350423,15.285783639716541,4,CV2,ok
1010_LeafPhotoA_2025-09-08 09_42_09.670,data/externalsourcerequired/ne2025/device5/1010_LeafPhotoA_2025-09-08 09_42_09.670-05_00.jpg,Nebraska2025,1010,PI576431,2768773,14.833914819738823,4,CV2,ok
1011_LeafPhotoA_2025-09-08 09_42_35.227,data/externalsourcerequired/ne2025/device5/1011_LeafPhotoA_2025-09-08 09_42_35.227-05_00.jpg,Nebraska2025,1011,PI576379,4406904,15.29868296006065,3,SAM3,ok
1011_LeafPhotoA_2025-09-08 09_43_02.719,data/externalsourcerequired/ne2025/device5/1011_LeafPhotoA_2025-09-08 09_43_02.719-05_00.jpg,Nebraska2025,1011,PI576379,3797632,15.149888272558297,4,CV2,ok
1011_LeafPhotoA_2025-09-08 09_43_19.114,data/externalsourcerequired/ne2025/device5/1011_LeafPhotoA_2025-09-08 09_43_19.114-05_00.jpg,Nebraska2025,1011,PI576379,4102142,15.227019834275172,4,CV2,ok
1012_LeafPhotoA_2025-09-08 09_43_43.769,data/externalsourcerequired/ne2025/device5/1012_LeafPhotoA_2025-09-08 09_43_43.769-05_00.jpg,Nebraska2025,1012,SC0540,2045664,14.531232989133755,4,CV2,ok
1012_LeafPhotoA_2025-09-08 09_44_03.312,data/externalsourcerequired/ne2025/device5/1012_LeafPhotoA_2025-09-08 09_44_03.312-05_00.jpg,Nebraska2025,1012,SC0540,2923592,14.888323555232187,4,CV2,ok
1012_LeafPhotoA_2025-09-08 09_44_21.398,data/externalsourcerequired/ne2025/device5/1012_LeafPhotoA_2025-09-08 09_44_21.398-05_00.jpg,Nebraska2025,1012,SC0540,3762435,15.140576912142533,4,CV2,ok
1013_LeafPhotoA_2025-09-08 09_44_55.247,data/externalsourcerequired/ne2025/device5/1013_LeafPhotoA_2025-09-08 09_44_55.247-05_00.jpg,Nebraska2025,1013,PI533993,3111699,14.95067943723747,4,CV2,ok
1013_LeafPhotoA_2025-09-08 09_45_15.101,data/externalsourcerequired/ne2025/device5/1013_LeafPhotoA_2025-09-08 09_45_15.101-05_00.jpg,Nebraska2025,1013,PI533993,2484504,14.725583600005104,4,CV2,ok
1013_LeafPhotoA_2025-09-08 09_45_36.458,data/externalsourcerequired/ne2025/device5/1013_LeafPhotoA_2025-09-08 09_45_36.458-05_00.jpg,Nebraska2025,1013,PI533993,2840027,14.85932411713445,4,CV2,ok
1014_LeafPhotoA_2025-09-08 09_46_05.675,data/externalsourcerequired/ne2025/device5/1014_LeafPhotoA_2025-09-08 09_46_05.675-05_00.jpg,Nebraska2025,1014,SC0834,4374266,15.29124929227008,3,SAM3,ok
1014_LeafPhotoA_2025-09-08 09_46_27.231,data/externalsourcerequired/ne2025/device5/1014_LeafPhotoA_2025-09-08 09_46_27.231-05_00.jpg,Nebraska2025,1014,SC0834,5293038,15.48190293010776,3,CV2,ok
1014_LeafPhotoA_2025-09-08 09_46_45.331,data/externalsourcerequired/ne2025/device5/1014_LeafPhotoA_2025-09-08 09_46_45.331-05_00.jpg,Nebraska2025,1014,SC0834,5674179,15.55143644126256,4,SAM3,ok
1015_LeafPhotoA_2025-09-08 09_47_54.758,data/externalsourcerequired/ne2025/device5/1015_LeafPhotoA_2025-09-08 09_47_54.758-05_00.jpg,Nebraska2025,1015,PI597959,2474333,14.721481422715144,3,CV2,ok
1015_LeafPhotoA_2025-09-08 09_48_10.333,data/externalsourcerequired/ne2025/device5/1015_LeafPhotoA_2025-09-08 09_48_10.333-05_00.jpg,Nebraska2025,1015,PI597959,2959542,14.900545084598633,4,CV2,ok
1015_LeafPhotoA_2025-09-08 09_48_38.527,data/externalsourcerequired/ne2025/device5/1015_LeafPhotoA_2025-09-08 09_48_38.527-05_00.jpg,Nebraska2025,1015,PI597959,3915532,15.180461765786905,4,CV2,ok
1016_LeafPhotoA_2025-09-08 09_49_16.143,data/externalsourcerequired/ne2025/device5/1016_LeafPhotoA_2025-09-08 09_49_16.143-05_00.jpg,Nebraska2025,1016,PI533825,3810923,15.15338197498119,4,CV2,ok
1016_LeafPhotoA_2025-09-08 09_49_32.371,data/externalsourcerequired/ne2025/device5/1016_LeafPhotoA_2025-09-08 09_49_32.371-05_00.jpg,Nebraska2025,1016,PI533825,3216694,14.983864682020283,3,CV2,ok
1016_LeafPhotoA_2025-09-08 09_49_45.693,data/externalsourcerequired/ne2025/device5/1016_LeafPhotoA_2025-09-08 09_49_45.693-05_00.jpg,Nebraska2025,1016,PI533825,3001080,14.914482781847932,4,CV2,ok
1017_LeafPhotoA_2025-09-08 09_50_06.635,data/externalsourcerequired/ne2025/device5/1017_LeafPhotoA_2025-09-08 09_50_06.635-05_00.jpg,Nebraska2025,1017,PI642791,3963753,15.192701861693443,3,SAM3,ok
1017_LeafPhotoA_2025-09-08 09_50_29.293,data/externalsourcerequired/ne2025/device5/1017_LeafPhotoA_2025-09-08 09_50_29.293-05_00.jpg,Nebraska2025,1017,PI642791,3213162,14.98276605699501,3,CV2,ok
1017_LeafPhotoA_2025-09-08 09_50_44.460,data/externalsourcerequired/ne2025/device5/1017_LeafPhotoA_2025-09-08 09_50_44.460-05_00.jpg,Nebraska2025,1017,PI642791,4097409,15.225865380689687,3,SAM3,ok
1018_LeafPhotoA_2025-09-08 09_51_08.278,data/externalsourcerequired/ne2025/device5/1018_LeafPhotoA_2025-09-08 09_51_08.278-05_00.jpg,Nebraska2025,1018,,3794744,15.14912750935603,3,SAM3,ok
1018_LeafPhotoA_2025-09-08 09_51_38.144,data/externalsourcerequired/ne2025/device5/1018_LeafPhotoA_2025-09-08 09_51_38.144-05_00.jpg,Nebraska2025,1018,,4547587,15.330107320582286,4,CV2,ok
1018_LeafPhotoA_2025-09-08 09_51_57.750,data/externalsourcerequired/ne2025/device5/1018_LeafPhotoA_2025-09-08 09_51_57.750-05_00.jpg,Nebraska2025,1018,,3144983,14.961319042696664,4,CV2,ok
1019_LeafPhotoA_2025-09-08 09_52_21.687,data/externalsourcerequired/ne2025/device5/1019_LeafPhotoA_2025-09-08 09_52_21.687-05_00.jpg,Nebraska2025,1019,PI534082,3578958,15.090582254557763,4,CV2,ok
1019_LeafPhotoA_2025-09-08 09_52_36.483,data/externalsourcerequired/ne2025/device5/1019_LeafPhotoA_2025-09-08 09_52_36.483-05_00.jpg,Nebraska2025,1019,PI534082,3248482,14.99369836826844,4,CV2,ok
1019_LeafPhotoA_2025-09-08 09_52_56.602,data/externalsourcerequired/ne2025/device5/1019_LeafPhotoA_2025-09-08 09_52_56.602-05_00.jpg,Nebraska2025,1019,PI534082,4137935,15.23570742909272,4,SAM3,ok
1020_LeafPhotoA_2025-09-08 09_53_31.800,data/externalsourcerequired/ne2025/device5/1020_LeafPhotoA_2025-09-08 09_53_31.800-05_00.jpg,Nebraska2025,1020,PI655999,1826217,14.41775717206859,4,CV2,ok
1020_LeafPhotoA_2025-09-08 09_53_44.483,data/externalsourcerequired/ne2025/device5/1020_LeafPhotoA_2025-09-08 09_53_44.483-05_00.jpg,Nebraska2025,1020,PI655999,1834707,14.42239535369719,4,CV2,ok
1020_LeafPhotoA_2025-09-08 09_53_54.975,data/externalsourcerequired/ne2025/device5/1020_LeafPhotoA_2025-09-08 09_53_54.975-05_00.jpg,Nebraska2025,1020,PI655999,1883181,14.448472926227398,4,CV2,ok
1021_LeafPhotoA_2025-09-08 09_54_18.191,data/externalsourcerequired/ne2025/device5/1021_LeafPhotoA_2025-09-08 09_54_18.191-05_00.jpg,Nebraska2025,1021,PI534129,2671899,14.798300013523061,4,CV2,ok
1021_LeafPhotoA_2025-09-08 09_56_13.637,data/externalsourcerequired/ne2025/device5/1021_LeafPhotoA_2025-09-08 09_56_13.637-05_00.jpg,Nebraska2025,1021,PI534129,3617745,15.10136146152479,3,SAM3,ok
1021_LeafPhotoA_2025-09-08 09_56_28.590,data/externalsourcerequired/ne2025/device5/1021_LeafPhotoA_2025-09-08 09_56_28.590-05_00.jpg,Nebraska2025,1021,PI534129,4537027,15.327782509697382,4,CV2,ok
1022_LeafPhotoA_2025-09-08 09_56_58.902,data/externalsourcerequired/ne2025/device5/1022_LeafPhotoA_2025-09-08 09_56_58.902-05_00.jpg,Nebraska2025,1022,PI533985,5249305,15.473606244852293,3,SAM3,ok
1022_LeafPhotoA_2025-09-08 09_57_13.943,data/externalsourcerequired/ne2025/device5/1022_LeafPhotoA_2025-09-08 09_57_13.943-05_00.jpg,Nebraska2025,1022,PI533985,3614901,15.100575027307885,4,CV2,ok
1022_LeafPhotoA_2025-09-08 09_57_30.921,data/externalsourcerequired/ne2025/device5/1022_LeafPhotoA_2025-09-08 09_57_30.921-05_00.jpg,Nebraska2025,1022,PI533985,4488219,15.316966521785588,4,CV2,ok
1023_LeafPhotoA_2025-09-08 09_57_52.275,data/externalsourcerequired/ne2025/device5/1023_LeafPhotoA_2025-09-08 09_57_52.275-05_00.jpg,Nebraska2025,1023,PI595717,6264752,15.65044956053279,3,SAM3,ok
1023_LeafPhotoA_2025-09-08 09_58_19.651,data/externalsourcerequired/ne2025/device5/1023_LeafPhotoA_2025-09-08 09_58_19.651-05_00.jpg,Nebraska2025,1023,PI595717,4584854,15.33826882019951,4,CV2,ok
1023_LeafPhotoA_2025-09-08 09_58_33.821,data/externalsourcerequired/ne2025/device5/1023_LeafPhotoA_2025-09-08 09_58_33.821-05_00.jpg,Nebraska2025,1023,PI595717,5649762,15.547123978341583,4,SAM3,ok
1024_LeafPhotoA_2025-09-08 09_59_13.129,data/externalsourcerequired/ne2025/device5/1024_LeafPhotoA_2025-09-08 09_59_13.129-05_00.jpg,Nebraska2025,1024,PI641874,3285447,15.00501327370311,4,CV2,ok
1024_LeafPhotoA_2025-09-08 09_59_38.426,data/externalsourcerequired/ne2025/device5/1024_LeafPhotoA_2025-09-08 09_59_38.426-05_00.jpg,Nebraska2025,1024,PI641874,2627260,14.781452035981898,4,CV2,ok
1024_LeafPhotoA_2025-09-08 09_59_52.200,data/externalsourcerequired/ne2025/device5/1024_LeafPhotoA_2025-09-08 09_59_52.200-05_00.jpg,Nebraska2025,1024,PI641874,3082961,14.941401056772058,4,CV2,ok
1025_LeafPhotoA_2025-09-08 10_00_36.145,data/externalsourcerequired/ne2025/device5/1025_LeafPhotoA_2025-09-08 10_00_36.145-05_00.jpg,Nebraska2025,1025,PI656091,6158486,15.63334152608026,4,SAM3,ok
1025_LeafPhotoA_2025-09-08 10_00_48.160,data/externalsourcerequired/ne2025/device5/1025_LeafPhotoA_2025-09-08 10_00_48.160-05_00.jpg,Nebraska2025,1025,PI656091,5146303,15.453789150774453,4,SAM3,ok
1025_LeafPhotoA_2025-09-08 10_01_00.108,data/externalsourcerequired/ne2025/device5/1025_LeafPhotoA_2025-09-08 10_01_00.108-05_00.jpg,Nebraska2025,1025,PI656091,5524651,15.52473063595213,3,SAM3,ok
1026_LeafPhotoA_2025-09-08 10_01_28.900,data/externalsourcerequired/ne2025/device5/1026_LeafPhotoA_2025-09-08 10_01_28.900-05_00.jpg,Nebraska2025,1026,PI656070,3663267,15.113865930177417,3,SAM3,ok
1026_LeafPhotoA_2025-09-08 10_01_43.312,data/externalsourcerequired/ne2025/device5/1026_LeafPhotoA_2025-09-08 10_01_43.312-05_00.jpg,Nebraska2025,1026,PI656070,6126797,15.628182659120396,3,SAM3,ok
1026_LeafPhotoA_2025-09-08 10_01_59.080,data/externalsourcerequired/ne2025/device5/1026_LeafPhotoA_2025-09-08 10_01_59.080-05_00.jpg,Nebraska2025,1026,PI656070,3421345,15.045544306580304,4,CV2,ok
1027_LeafPhotoA_2025-09-08 10_02_31.981,data/externalsourcerequired/ne2025/device5/1027_LeafPhotoA_2025-09-08 10_02_31.981-05_00.jpg,Nebraska2025,1027,PI656040,5986634,15.605039875585176,4,SAM3,ok
1027_LeafPhotoA_2025-09-08 10_02_50.654,data/externalsourcerequired/ne2025/device5/1027_LeafPhotoA_2025-09-08 10_02_50.654-05_00.jpg,Nebraska2025,1027,PI656040,5569956,15.532897712410865,3,SAM3,ok
1027_LeafPhotoA_2025-09-08 10_03_06.832,data/externalsourcerequired/ne2025/device5/1027_LeafPhotoA_2025-09-08 10_03_06.832-05_00.jpg,Nebraska2025,1027,PI656040,4019857,15.206756887823197,3,CV2,ok
1028_LeafPhotoA_2025-09-08 10_03_31.588,data/externalsourcerequired/ne2025/device5/1028_LeafPhotoA_2025-09-08 10_03_31.588-05_00.jpg,Nebraska2025,1028,PI533767,2293056,14.645395983696208,4,CV2,ok
1028_LeafPhotoA_2025-09-08 10_03_47.511,data/externalsourcerequired/ne2025/device5/1028_LeafPhotoA_2025-09-08 10_03_47.511-05_00.jpg,Nebraska2025,1028,PI533767,4164358,15.242072680045371,4,CV2,ok
1028_LeafPhotoA_2025-09-08 10_03_59.770,data/externalsourcerequired/ne2025/device5/1028_LeafPhotoA_2025-09-08 10_03_59.770-05_00.jpg,Nebraska2025,1028,PI533767,3109219,14.949882127216224,4,CV2,ok
