image_path,image_id,plotNumber,environment,ExG_P20_disease_pct
2523_LeafPhotoA_2025-09-09 10_21_13.667-05_00_leaf.png,2523_LeafPhotoA_2025-09-09 10_21_13.667-05_00,2523,Nebraska2025,13.32
2524_LeafPhotoA_2025-09-09 10_21_34.620-05_00_leaf.png,2524_LeafPhotoA_2025-09-09 10_21_34.620-05_00,2524,Nebraska2025,0.36
2524_LeafPhotoA_2025-09-09 10_21_46.111-05_00_leaf.png,2524_LeafPhotoA_2025-09-09 10_21_46.111-05_00,2524,Nebraska2025,0.23
2524_LeafPhotoA_2025-09-09 10_22_00.314-05_00_leaf.png,2524_LeafPhotoA_2025-09-09 10_22_00.314-05_00,2524,Nebraska2025,1.14
2525_LeafPhotoA_2025-09-09 10_22_27.215-05_00_leaf.png,2525_LeafPhotoA_2025-09-09 10_22_27.215-05_00,2525,Nebraska2025,0.47
2525_LeafPhotoA_2025-09-09 10_22_44.965-05_00_leaf.png,2525_LeafPhotoA_2025-09-09 10_22_44.965-05_00,2525,Nebraska2025,7.56
2525_LeafPhotoA_2025-09-09 10_23_03.176-05_00_leaf.png,2525_LeafPhotoA_2025-09-09 10_23_03.176-05_00,2525,Nebraska2025,1.7
2526_LeafPhotoA_2025-09-09 10_23_46.298-05_00_leaf.png,2526_LeafPhotoA_2025-09-09 10_23_46.298-05_00,2526,Nebraska2025,1.05
2526_LeafPhotoA_2025-09-09 10_24_08.055-05_00_leaf.png,2526_LeafPhotoA_2025-09-09 10_24_08.055-05_00,2526,Nebraska2025,0.09
2526_LeafPhotoA_2025-09-09 10_24_25.633-05_00_leaf.png,2526_LeafPhotoA_2025-09-09 10_24_25.633-05_00,2526,Nebraska2025,2.81
2527_LeafPhotoA_2025-09-09 10_24_54.172-05_00_leaf.png,2527_LeafPhotoA_2025-09-09 10_24_54.172-05_00,2527,Nebraska2025,0.06
2527_LeafPhotoA_2025-09-09 10_25_23.091-05_00_leaf.png,2527_LeafPhotoA_2025-09-09 10_25_23.091-05_00,2527,Nebraska2025,7.55
2527_LeafPhotoA_2025-09-09 10_25_42.935-05_00_leaf.png,2527_LeafPhotoA_2025-09-09 10_25_42.935-05_00,2527,Nebraska2025,0.15
2528_LeafPhotoA_2025-09-09 10_26_02.563-05_00_leaf.png,2528_LeafPhotoA_2025-09-09 10_26_02.563-05_00,2528,Nebraska2025,1.1
2528_LeafPhotoA_2025-09-09 10_26_16.379-05_00_leaf.png,2528_LeafPhotoA_2025-09-09 10_26_16.379-05_00,2528,Nebraska2025,0.13
2528_LeafPhotoA_2025-09-09 10_26_30.929-05_00_leaf.png,2528_LeafPhotoA_2025-09-09 10_26_30.929-05_00,2528,Nebraska2025,2.35
2529_LeafPhotoA_2025-09-09 10_26_59.299-05_00_leaf.png,2529_LeafPhotoA_2025-09-09 10_26_59.299-05_00,2529,Nebraska2025,0.13
2529_LeafPhotoA_2025-09-09 10_27_20.782-05_00_leaf.png,2529_LeafPhotoA_2025-09-09 10_27_20.782-05_00,2529,Nebraska2025,0.05
2529_LeafPhotoA_2025-09-09 10_27_35.348-05_00_leaf.png,2529_LeafPhotoA_2025-09-09 10_27_35.348-05_00,2529,Nebraska2025,0.29
2530_LeafPhotoA_2025-09-09 10_27_59.792-05_00_leaf.png,2530_LeafPhotoA_2025-09-09 10_27_59.792-05_00,2530,Nebraska2025,10.31
2530_LeafPhotoA_2025-09-09 10_28_15.500-05_00_leaf.png,2530_LeafPhotoA_2025-09-09 10_28_15.500-05_00,2530,Nebraska2025,2.4
2530_LeafPhotoA_2025-09-09 10_28_43.092-05_00_leaf.png,2530_LeafPhotoA_2025-09-09 10_28_43.092-05_00,2530,Nebraska2025,9.04
2531_LeafPhotoA_2025-09-09 10_29_36.127-05_00_leaf.png,2531_LeafPhotoA_2025-09-09 10_29_36.127-05_00,2531,Nebraska2025,0.32
2531_LeafPhotoA_2025-09-09 10_29_53.440-05_00_leaf.png,2531_LeafPhotoA_2025-09-09 10_29_53.440-05_00,2531,Nebraska2025,0.4
2531_LeafPhotoA_2025-09-09 10_30_08.576-05_00_leaf.png,2531_LeafPhotoA_2025-09-09 10_30_08.576-05_00,2531,Nebraska2025,1.26
2532_LeafPhotoA_2025-09-09 10_30_36.212-05_00_leaf.png,2532_LeafPhotoA_2025-09-09 10_30_36.212-05_00,2532,Nebraska2025,0.19
2532_LeafPhotoA_2025-09-09 10_30_50.658-05_00_leaf.png,2532_LeafPhotoA_2025-09-09 10_30_50.658-05_00,2532,Nebraska2025,0.04
2532_LeafPhotoA_2025-09-09 10_31_05.423-05_00_leaf.png,2532_LeafPhotoA_2025-09-09 10_31_05.423-05_00,2532,Nebraska2025,0.04
2533_LeafPhotoA_2025-09-09 10_31_29.237-05_00_leaf.png,2533_LeafPhotoA_2025-09-09 10_31_29.237-05_00,2533,Nebraska2025,0.06
2533_LeafPhotoA_2025-09-09 10_31_53.410-05_00_leaf.png,2533_LeafPhotoA_2025-09-09 10_31_53.410-05_00,2533,Nebraska2025,0.16
2533_LeafPhotoA_2025-09-09 10_32_10.665-05_00_leaf.png,2533_LeafPhotoA_2025-09-09 10_32_10.665-05_00,2533,Nebraska2025,0.0
2534_LeafPhotoA_2025-09-09 10_32_52.060-05_00_leaf.png,2534_LeafPhotoA_2025-09-09 10_32_52.060-05_00,2534,Nebraska2025,0.18
2534_LeafPhotoA_2025-09-09 10_33_09.797-05_00_leaf.png,2534_LeafPhotoA_2025-09-09 10_33_09.797-05_00,2534,Nebraska2025,0.03
2534_LeafPhotoA_2025-09-09 10_33_37.404-05_00_leaf.png,2534_LeafPhotoA_2025-09-09 10_33_37.404-05_00,2534,Nebraska2025,0.34
2535_LeafPhotoA_2025-09-09 10_34_28.634-05_00_leaf.png,2535_LeafPhotoA_2025-09-09 10_34_28.634-05_00,2535,Nebraska2025,1.15
2535_LeafPhotoA_2025-09-09 10_34_53.952-05_00_leaf.png,2535_LeafPhotoA_2025-09-09 10_34_53.952-05_00,2535,Nebraska2025,0.06
2535_LeafPhotoA_2025-09-09 10_35_08.137-05_00_leaf.png,2535_LeafPhotoA_2025-09-09 10_35_08.137-05_00,2535,Nebraska2025,0.23
2536_LeafPhotoA_2025-09-09 10_35_28.301-05_00_leaf.png,2536_LeafPhotoA_2025-09-09 10_35_28.301-05_00,2536,Nebraska2025,0.08
2536_LeafPhotoA_2025-09-09 10_35_42.407-05_00_leaf.png,2536_LeafPhotoA_2025-09-09 10_35_42.407-05_00,2536,Nebraska2025,1.29
2536_LeafPhotoA_2025-09-09 10_35_58.367-05_00_leaf.png,2536_LeafPhotoA_2025-09-09 10_35_58.367-05_00,2536,Nebraska2025,0.04
2537_LeafPhotoA_2025-09-09 10_36_17.774-05_00_leaf.png,2537_LeafPhotoA_2025-09-09 10_36_17.774-05_00,2537,Nebraska2025,0.03
2537_LeafPhotoA_2025-09-09 10_36_31.054-05_00_leaf.png,2537_LeafPhotoA_2025-09-09 10_36_31.054-05_00,2537,Nebraska2025,0.0
2537_LeafPhotoA_2025-09-09 10_36_44.485-05_00_leaf.png,2537_LeafPhotoA_2025-09-09 10_36_44.485-05_00,2537,Nebraska2025,0.15
2538_LeafPhotoA_2025-09-09 10_37_10.289-05_00_leaf.png,2538_LeafPhotoA_2025-09-09 10_37_10.289-05_00,2538,Nebraska2025,0.24
2538_LeafPhotoA_2025-09-09 10_37_31.295-05_00_leaf.png,2538_LeafPhotoA_2025-09-09 10_37_31.295-05_00,2538,Nebraska2025,3.81
2538_LeafPhotoA_2025-09-09 10_37_44.918-05_00_leaf.png,2538_LeafPhotoA_2025-09-09 10_37_44.918-05_00,2538,Nebraska2025,1.33
2539_LeafPhotoA_2025-09-09 10_38_11.553-05_00_leaf.png,2539_LeafPhotoA_2025-09-09 10_38_11.553-05_00,2539,Nebraska2025,0.12
2539_LeafPhotoA_2025-09-09 10_38_26.834-05_00_leaf.png,2539_LeafPhotoA_2025-09-09 10_38_26.834-05_00,2539,Nebraska2025,0.01
2539_LeafPhotoA_2025-09-09 10_38_39.736-05_00_leaf.png,2539_LeafPhotoA_2025-09-09 10_38_39.736-05_00,2539,Nebraska2025,0.03
2540_LeafPhotoA_2025-09-09 10_39_18.612-05_00_leaf.png,2540_LeafPhotoA_2025-09-09 10_39_18.612-05_00,2540,Nebraska2025,0.98
2540_LeafPhotoA_2025-09-09 10_39_42.487-05_00_leaf.png,2540_LeafPhotoA_2025-09-09 10_39_42.487-05_00,2540,Nebraska2025,1.38
2540_LeafPhotoA_2025-09-09 10_39_58.284-05_00_leaf.png,2540_LeafPhotoA_2025-09-09 10_39_58.284-05_00,2540,Nebraska2025,0.57
2541_LeafPhotoA_2025-09-09 10_40_14.732-05_00_leaf.png,2541_LeafPhotoA_2025-09-09 10_40_14.732-05_00,2541,Nebraska2025,0.65
2541_LeafPhotoA_2025-09-09 10_40_27.804-05_00_leaf.png,2541_LeafPhotoA_2025-09-09 10_40_27.804-05_00,2541,Nebraska2025,0.02
2541_LeafPhotoA_2025-09-09 10_40_50.113-05_00_leaf.png,2541_LeafPhotoA_2025-09-09 10_40_50.113-05_00,2541,Nebraska2025,3.0
2542_LeafPhotoA_2025-09-09 10_41_43.642-05_00_leaf.png,2542_LeafPhotoA_2025-09-09 10_41_43.642-05_00,2542,Nebraska2025,7.23
2542_LeafPhotoA_2025-09-09 10_42_00.496-05_00_leaf.png,2542_LeafPhotoA_2025-09-09 10_42_00.496-05_00,2542,Nebraska2025,9.77
2542_LeafPhotoA_2025-09-09 10_42_11.941-05_00_leaf.png,2542_LeafPhotoA_2025-09-09 10_42_11.941-05_00,2542,Nebraska2025,11.94
2543_LeafPhotoA_2025-09-09 10_42_28.900-05_00_leaf.png,2543_LeafPhotoA_2025-09-09 10_42_28.900-05_00,2543,Nebraska2025,0.34
2543_LeafPhotoA_2025-09-09 10_42_41.692-05_00_leaf.png,2543_LeafPhotoA_2025-09-09 10_42_41.692-05_00,2543,Nebraska2025,0.1
2543_LeafPhotoA_2025-09-09 10_42_55.066-05_00_leaf.png,2543_LeafPhotoA_2025-09-09 10_42_55.066-05_00,2543,Nebraska2025,1.23
2544_LeafPhotoA_2025-09-09 10_43_11.636-05_00_leaf.png,2544_LeafPhotoA_2025-09-09 10_43_11.636-05_00,2544,Nebraska2025,0.07
2544_LeafPhotoA_2025-09-09 10_43_25.068-05_00_leaf.png,2544_LeafPhotoA_2025-09-09 10_43_25.068-05_00,2544,Nebraska2025,0.0
2544_LeafPhotoA_2025-09-09 10_43_41.569-05_00_leaf.png,2544_LeafPhotoA_2025-09-09 10_43_41.569-05_00,2544,Nebraska2025,0.38
2545_LeafPhotoA_2025-09-09 10_43_58.882-05_00_leaf.png,2545_LeafPhotoA_2025-09-09 10_43_58.882-05_00,2545,Nebraska2025,0.01
2545_LeafPhotoA_2025-09-09 10_44_11.084-05_00_leaf.png,2545_LeafPhotoA_2025-09-09 10_44_11.084-05_00,2545,Nebraska2025,0.02
2545_LeafPhotoA_2025-09-09 10_44_24.235-05_00_leaf.png,2545_LeafPhotoA_2025-09-09 10_44_24.235-05_00,2545,Nebraska2025,0.44
2546_LeafPhotoA_2025-09-09 10_44_50.411-05_00_leaf.png,2546_LeafPhotoA_2025-09-09 10_44_50.411-05_00,2546,Nebraska2025,0.14
2546_LeafPhotoA_2025-09-09 10_45_03.700-05_00_leaf.png,2546_LeafPhotoA_2025-09-09 10_45_03.700-05_00,2546,Nebraska2025,0.05
2546_LeafPhotoA_2025-09-09 10_45_21.515-05_00_leaf.png,2546_LeafPhotoA_2025-09-09 10_45_21.515-05_00,2546,Nebraska2025,0.29
2547_LeafPhotoA_2025-09-09 10_45_36.851-05_00_leaf.png,2547_LeafPhotoA_2025-09-09 10_45_36.851-05_00,2547,Nebraska2025,0.02
2547_LeafPhotoA_2025-09-09 10_45_56.236-05_00_leaf.png,2547_LeafPhotoA_2025-09-09 10_45_56.236-05_00,2547,Nebraska2025,0.0
2547_LeafPhotoA_2025-09-09 10_46_11.951-05_00_leaf.png,2547_LeafPhotoA_2025-09-09 10_46_11.951-05_00,2547,Nebraska2025,0.05
2548_LeafPhotoA_2025-09-09 10_46_34.189-05_00_leaf.png,2548_LeafPhotoA_2025-09-09 10_46_34.189-05_00,2548,Nebraska2025,1.7
2548_LeafPhotoA_2025-09-09 10_46_45.768-05_00_leaf.png,2548_LeafPhotoA_2025-09-09 10_46_45.768-05_00,2548,Nebraska2025,0.14
2548_LeafPhotoA_2025-09-09 10_46_59.092-05_00_leaf.png,2548_LeafPhotoA_2025-09-09 10_46_59.092-05_00,2548,Nebraska2025,0.23
2548_LeafPhotoA_2025-09-09 10_47_04.929-05_00_leaf.png,2548_LeafPhotoA_2025-09-09 10_47_04.929-05_00,2548,Nebraska2025,0.31
2549_LeafPhotoA_2025-09-09 10_47_26.113-05_00_leaf.png,2549_LeafPhotoA_2025-09-09 10_47_26.113-05_00,2549,Nebraska2025,0.02
2549_LeafPhotoA_2025-09-09 10_47_37.559-05_00_leaf.png,2549_LeafPhotoA_2025-09-09 10_47_37.559-05_00,2549,Nebraska2025,0.09
2549_LeafPhotoA_2025-09-09 10_47_52.487-05_00_leaf.png,2549_LeafPhotoA_2025-09-09 10_47_52.487-05_00,2549,Nebraska2025,0.11
2550_LeafPhotoA_2025-09-09 10_48_24.183-05_00_leaf.png,2550_LeafPhotoA_2025-09-09 10_48_24.183-05_00,2550,Nebraska2025,0.02
2550_LeafPhotoA_2025-09-09 10_48_49.646-05_00_leaf.png,2550_LeafPhotoA_2025-09-09 10_48_49.646-05_00,2550,Nebraska2025,0.22
2550_LeafPhotoA_2025-09-09 10_49_38.420-05_00_leaf.png,2550_LeafPhotoA_2025-09-09 10_49_38.420-05_00,2550,Nebraska2025,0.17
2551_LeafPhotoA_2025-09-09 11_08_02.367-05_00_leaf.png,2551_LeafPhotoA_2025-09-09 11_08_02.367-05_00,2551,Nebraska2025,0.05
2551_LeafPhotoA_2025-09-09 11_08_14.599-05_00_leaf.png,2551_LeafPhotoA_2025-09-09 11_08_14.599-05_00,2551,Nebraska2025,0.34
2551_LeafPhotoA_2025-09-09 11_08_29.776-05_00_leaf.png,2551_LeafPhotoA_2025-09-09 11_08_29.776-05_00,2551,Nebraska2025,0.65
2552_LeafPhotoA_2025-09-09 11_07_12.139-05_00_leaf.png,2552_LeafPhotoA_2025-09-09 11_07_12.139-05_00,2552,Nebraska2025,0.24
2552_LeafPhotoA_2025-09-09 11_07_31.178-05_00_leaf.png,2552_LeafPhotoA_2025-09-09 11_07_31.178-05_00,2552,Nebraska2025,0.32
2552_LeafPhotoA_2025-09-09 11_07_45.491-05_00_leaf.png,2552_LeafPhotoA_2025-09-09 11_07_45.491-05_00,2552,Nebraska2025,0.41
2553_LeafPhotoA_2025-09-09 11_06_19.892-05_00_leaf.png,2553_LeafPhotoA_2025-09-09 11_06_19.892-05_00,2553,Nebraska2025,0.01
2553_LeafPhotoA_2025-09-09 11_06_30.916-05_00_leaf.png,2553_LeafPhotoA_2025-09-09 11_06_30.916-05_00,2553,Nebraska2025,0.08
2553_LeafPhotoA_2025-09-09 11_06_50.974-05_00_leaf.png,2553_LeafPhotoA_2025-09-09 11_06_50.974-05_00,2553,Nebraska2025,0.05
2554_LeafPhotoA_2025-09-09 11_05_31.279-05_00_leaf.png,2554_LeafPhotoA_2025-09-09 11_05_31.279-05_00,2554,Nebraska2025,0.11
2554_LeafPhotoA_2025-09-09 11_05_52.276-05_00_leaf.png,2554_LeafPhotoA_2025-09-09 11_05_52.276-05_00,2554,Nebraska2025,0.07
2554_LeafPhotoA_2025-09-09 11_06_06.455-05_00_leaf.png,2554_LeafPhotoA_2025-09-09 11_06_06.455-05_00,2554,Nebraska2025,0.03
2555_LeafPhotoA_2025-09-09 11_04_33.165-05_00_leaf.png,2555_LeafPhotoA_2025-09-09 11_04_33.165-05_00,2555,Nebraska2025,0.05
2555_LeafPhotoA_2025-09-09 11_04_54.665-05_00_leaf.png,2555_LeafPhotoA_2025-09-09 11_04_54.665-05_00,2555,Nebraska2025,0.14
2555_LeafPhotoA_2025-09-09 11_05_08.349-05_00_leaf.png,2555_LeafPhotoA_2025-09-09 11_05_08.349-05_00,2555,Nebraska2025,0.12
2557_LeafPhotoA_2025-09-09 11_03_09.546-05_00_leaf.png,2557_LeafPhotoA_2025-09-09 11_03_09.546-05_00,2557,Nebraska2025,0.05
2557_LeafPhotoA_2025-09-09 11_03_24.662-05_00_leaf.png,2557_LeafPhotoA_2025-09-09 11_03_24.662-05_00,2557,Nebraska2025,0.01
2557_LeafPhotoA_2025-09-09 11_03_37.173-05_00_leaf.png,2557_LeafPhotoA_2025-09-09 11_03_37.173-05_00,2557,Nebraska2025,0.0
2560_LeafPhotoA_2025-09-09 11_01_46.743-05_00_leaf.png,2560_LeafPhotoA_2025-09-09 11_01_46.743-05_00,2560,Nebraska2025,0.1
2560_LeafPhotoA_2025-09-09 11_01_58.851-05_00_leaf.png,2560_LeafPhotoA_2025-09-09 11_01_58.851-05_00,2560,Nebraska2025,0.0
2560_LeafPhotoA_2025-09-09 11_02_15.641-05_00_leaf.png,2560_LeafPhotoA_2025-09-09 11_02_15.641-05_00,2560,Nebraska2025,0.02
2561_LeafPhotoA_2025-09-09 11_00_30.429-05_00_leaf.png,2561_LeafPhotoA_2025-09-09 11_00_30.429-05_00,2561,Nebraska2025,0.0
2561_LeafPhotoA_2025-09-09 11_01_04.730-05_00_leaf.png,2561_LeafPhotoA_2025-09-09 11_01_04.730-05_00,2561,Nebraska2025,0.31
2561_LeafPhotoA_2025-09-09 11_01_24.854-05_00_leaf.png,2561_LeafPhotoA_2025-09-09 11_01_24.854-05_00,2561,Nebraska2025,0.02
2562_LeafPhotoA_2025-09-09 10_59_13.146-05_00_leaf.png,2562_LeafPhotoA_2025-09-09 10_59_13.146-05_00,2562,Nebraska2025,0.44
2562_LeafPhotoA_2025-09-09 10_59_37.771-05_00_leaf.png,2562_LeafPhotoA_2025-09-09 10_59_37.771-05_00,2562,Nebraska2025,0.25
2562_LeafPhotoA_2025-09-09 11_00_06.779-05_00_leaf.png,2562_LeafPhotoA_2025-09-09 11_00_06.779-05_00,2562,Nebraska2025,0.02
2564_LeafPhotoA_2025-09-09 10_57_55.578-05_00_leaf.png,2564_LeafPhotoA_2025-09-09 10_57_55.578-05_00,2564,Nebraska2025,0.25
2564_LeafPhotoA_2025-09-09 10_58_11.101-05_00_leaf.png,2564_LeafPhotoA_2025-09-09 10_58_11.101-05_00,2564,Nebraska2025,0.15
2564_LeafPhotoA_2025-09-09 10_58_26.656-05_00_leaf.png,2564_LeafPhotoA_2025-09-09 10_58_26.656-05_00,2564,Nebraska2025,0.55
2567_LeafPhotoA_2025-09-09 10_55_31.180-05_00_leaf.png,2567_LeafPhotoA_2025-09-09 10_55_31.180-05_00,2567,Nebraska2025,0.04
2567_LeafPhotoA_2025-09-09 10_56_02.265-05_00_leaf.png,2567_LeafPhotoA_2025-09-09 10_56_02.265-05_00,2567,Nebraska2025,0.15
2567_LeafPhotoA_2025-09-09 10_56_27.733-05_00_leaf.png,2567_LeafPhotoA_2025-09-09 10_56_27.733-05_00,2567,Nebraska2025,0.11
2568_LeafPhotoA_2025-09-09 10_50_54.288-05_00_leaf.png,2568_LeafPhotoA_2025-09-09 10_50_54.288-05_00,2568,Nebraska2025,0.02
2568_LeafPhotoA_2025-09-09 10_51_10.887-05_00_leaf.png,2568_LeafPhotoA_2025-09-09 10_51_10.887-05_00,2568,Nebraska2025,0.0
2568_LeafPhotoA_2025-09-09 10_51_28.745-05_00_leaf.png,2568_LeafPhotoA_2025-09-09 10_51_28.745-05_00,2568,Nebraska2025,0.01
2570_LeafPhotoA_2025-09-09 10_49_34.407-05_00_leaf.png,2570_LeafPhotoA_2025-09-09 10_49_34.407-05_00,2570,Nebraska2025,3.37
2570_LeafPhotoA_2025-09-09 10_50_01.735-05_00_leaf.png,2570_LeafPhotoA_2025-09-09 10_50_01.735-05_00,2570,Nebraska2025,0.11
2570_LeafPhotoA_2025-09-09 10_50_17.563-05_00_leaf.png,2570_LeafPhotoA_2025-09-09 10_50_17.563-05_00,2570,Nebraska2025,2.37
2571_LeafPhotoA_2025-09-09 10_48_29.738-05_00_leaf.png,2571_LeafPhotoA_2025-09-09 10_48_29.738-05_00,2571,Nebraska2025,0.08
2571_LeafPhotoA_2025-09-09 10_48_55.214-05_00_leaf.png,2571_LeafPhotoA_2025-09-09 10_48_55.214-05_00,2571,Nebraska2025,0.37
2571_LeafPhotoA_2025-09-09 10_49_10.201-05_00_leaf.png,2571_LeafPhotoA_2025-09-09 10_49_10.201-05_00,2571,Nebraska2025,0.27
2572_LeafPhotoA_2025-09-09 10_47_23.463-05_00_leaf.png,2572_LeafPhotoA_2025-09-09 10_47_23.463-05_00,2572,Nebraska2025,0.02
2572_LeafPhotoA_2025-09-09 10_47_38.476-05_00_leaf.png,2572_LeafPhotoA_2025-09-09 10_47_38.476-05_00,2572,Nebraska2025,0.08
2572_LeafPhotoA_2025-09-09 10_48_03.925-05_00_leaf.png,2572_LeafPhotoA_2025-09-09 10_48_03.925-05_00,2572,Nebraska2025,0.07
2575_LeafPhotoA_2025-09-09 10_46_01.327-05_00_leaf.png,2575_LeafPhotoA_2025-09-09 10_46_01.327-05_00,2575,Nebraska2025,0.0
2575_LeafPhotoA_2025-09-09 10_46_23.046-05_00_leaf.png,2575_LeafPhotoA_2025-09-09 10_46_23.046-05_00,2575,Nebraska2025,0.01
2575_LeafPhotoA_2025-09-09 10_46_43.109-05_00_leaf.png,2575_LeafPhotoA_2025-09-09 10_46_43.109-05_00,2575,Nebraska2025,0.02
2576_LeafPhotoA_2025-09-09 10_44_25.300-05_00_leaf.png,2576_LeafPhotoA_2025-09-09 10_44_25.300-05_00,2576,Nebraska2025,0.39
2576_LeafPhotoA_2025-09-09 10_45_03.727-05_00_leaf.png,2576_LeafPhotoA_2025-09-09 10_45_03.727-05_00,2576,Nebraska2025,0.5
2576_LeafPhotoA_2025-09-09 10_45_23.159-05_00_leaf.png,2576_LeafPhotoA_2025-09-09 10_45_23.159-05_00,2576,Nebraska2025,0.18
2577_LeafPhotoA_2025-09-09 10_43_09.620-05_00_leaf.png,2577_LeafPhotoA_2025-09-09 10_43_09.620-05_00,2577,Nebraska2025,0.12
2577_LeafPhotoA_2025-09-09 10_43_37.288-05_00_leaf.png,2577_LeafPhotoA_2025-09-09 10_43_37.288-05_00,2577,Nebraska2025,0.01
2577_LeafPhotoA_2025-09-09 10_43_58.634-05_00_leaf.png,2577_LeafPhotoA_2025-09-09 10_43_58.634-05_00,2577,Nebraska2025,0.0
2578_LeafPhotoA_2025-09-09 10_42_22.010-05_00_leaf.png,2578_LeafPhotoA_2025-09-09 10_42_22.010-05_00,2578,Nebraska2025,0.02
2578_LeafPhotoA_2025-09-09 10_42_33.814-05_00_leaf.png,2578_LeafPhotoA_2025-09-09 10_42_33.814-05_00,2578,Nebraska2025,0.0
2578_LeafPhotoA_2025-09-09 10_42_50.093-05_00_leaf.png,2578_LeafPhotoA_2025-09-09 10_42_50.093-05_00,2578,Nebraska2025,0.12
2579_LeafPhotoA_2025-09-09 10_41_23.855-05_00_leaf.png,2579_LeafPhotoA_2025-09-09 10_41_23.855-05_00,2579,Nebraska2025,0.0
2579_LeafPhotoA_2025-09-09 10_41_50.960-05_00_leaf.png,2579_LeafPhotoA_2025-09-09 10_41_50.960-05_00,2579,Nebraska2025,0.01
2579_LeafPhotoA_2025-09-09 10_42_05.888-05_00_leaf.png,2579_LeafPhotoA_2025-09-09 10_42_05.888-05_00,2579,Nebraska2025,0.06
2580_LeafPhotoA_2025-09-09 10_40_29.632-05_00_leaf.png,2580_LeafPhotoA_2025-09-09 10_40_29.632-05_00,2580,Nebraska2025,0.08
2580_LeafPhotoA_2025-09-09 10_40_41.016-05_00_leaf.png,2580_LeafPhotoA_2025-09-09 10_40_41.016-05_00,2580,Nebraska2025,0.29
2580_LeafPhotoA_2025-09-09 10_41_01.950-05_00_leaf.png,2580_LeafPhotoA_2025-09-09 10_41_01.950-05_00,2580,Nebraska2025,0.07
2581_LeafPhotoA_2025-09-09 10_39_30.384-05_00_leaf.png,2581_LeafPhotoA_2025-09-09 10_39_30.384-05_00,2581,Nebraska2025,0.4
2581_LeafPhotoA_2025-09-09 10_39_51.149-05_00_leaf.png,2581_LeafPhotoA_2025-09-09 10_39_51.149-05_00,2581,Nebraska2025,0.0
2581_LeafPhotoA_2025-09-09 10_40_05.059-05_00_leaf.png,2581_LeafPhotoA_2025-09-09 10_40_05.059-05_00,2581,Nebraska2025,0.25
2583_LeafPhotoA_2025-09-09 10_37_51.342-05_00_leaf.png,2583_LeafPhotoA_2025-09-09 10_37_51.342-05_00,2583,Nebraska2025,0.02
2583_LeafPhotoA_2025-09-09 10_38_14.778-05_00_leaf.png,2583_LeafPhotoA_2025-09-09 10_38_14.778-05_00,2583,Nebraska2025,0.02
2583_LeafPhotoA_2025-09-09 10_38_39.926-05_00_leaf.png,2583_LeafPhotoA_2025-09-09 10_38_39.926-05_00,2583,Nebraska2025,0.0
2585_LeafPhotoA_2025-09-09 10_35_58.662-05_00_leaf.png,2585_LeafPhotoA_2025-09-09 10_35_58.662-05_00,2585,Nebraska2025,0.01
2585_LeafPhotoA_2025-09-09 10_36_12.299-05_00_leaf.png,2585_LeafPhotoA_2025-09-09 10_36_12.299-05_00,2585,Nebraska2025,0.0
2585_LeafPhotoA_2025-09-09 10_36_30.754-05_00_leaf.png,2585_LeafPhotoA_2025-09-09 10_36_30.754-05_00,2585,Nebraska2025,0.05
2586_LeafPhotoA_2025-09-09 10_34_33.986-05_00_leaf.png,2586_LeafPhotoA_2025-09-09 10_34_33.986-05_00,2586,Nebraska2025,0.0
2586_LeafPhotoA_2025-09-09 10_34_51.098-05_00_leaf.png,2586_LeafPhotoA_2025-09-09 10_34_51.098-05_00,2586,Nebraska2025,0.01
2586_LeafPhotoA_2025-09-09 10_35_22.188-05_00_leaf.png,2586_LeafPhotoA_2025-09-09 10_35_22.188-05_00,2586,Nebraska2025,0.13
2586_LeafPhotoA_2025-09-09 10_35_36.782-05_00_leaf.png,2586_LeafPhotoA_2025-09-09 10_35_36.782-05_00,2586,Nebraska2025,0.04
2587_LeafPhotoA_2025-09-09 10_33_28.831-05_00_leaf.png,2587_LeafPhotoA_2025-09-09 10_33_28.831-05_00,2587,Nebraska2025,0.01
2587_LeafPhotoA_2025-09-09 10_33_51.773-05_00_leaf.png,2587_LeafPhotoA_2025-09-09 10_33_51.773-05_00,2587,Nebraska2025,0.01
2587_LeafPhotoA_2025-09-09 10_34_06.660-05_00_leaf.png,2587_LeafPhotoA_2025-09-09 10_34_06.660-05_00,2587,Nebraska2025,0.0
2590_LeafPhotoA_2025-09-09 10_31_13.798-05_00_leaf.png,2590_LeafPhotoA_2025-09-09 10_31_13.798-05_00,2590,Nebraska2025,0.08
2590_LeafPhotoA_2025-09-09 10_31_27.084-05_00_leaf.png,2590_LeafPhotoA_2025-09-09 10_31_27.084-05_00,2590,Nebraska2025,0.02
2590_LeafPhotoA_2025-09-09 10_31_37.971-05_00_leaf.png,2590_LeafPhotoA_2025-09-09 10_31_37.971-05_00,2590,Nebraska2025,0.02
2591_LeafPhotoA_2025-09-09 10_30_20.019-05_00_leaf.png,2591_LeafPhotoA_2025-09-09 10_30_20.019-05_00,2591,Nebraska2025,0.15
2591_LeafPhotoA_2025-09-09 10_30_33.033-05_00_leaf.png,2591_LeafPhotoA_2025-09-09 10_30_33.033-05_00,2591,Nebraska2025,0.01
2591_LeafPhotoA_2025-09-09 10_30_47.429-05_00_leaf.png,2591_LeafPhotoA_2025-09-09 10_30_47.429-05_00,2591,Nebraska2025,0.01
